department,salary,years,performance,training_hours,attrition
IT,105776.01781610162,8,3.1325751155351202,42.9860787598502,0
Finance,47938.07818213647,3,1.4740333177464593,15.936685646213338,0
Sales,58814.98891378287,24,1.8942331829265258,67.28639453745356,0
Sales,32399.83900291702,11,1.250349744076848,35.1832233088938,0
Sales,110661.41011991739,22,2.1789013282206717,75.09983159683071,0
IT,117704.14820473843,2,2.7665233313655606,78.40293058184707,0
IT,100078.46372142495,5,1.0361322859236668,20.466982712257984,0
HR,51477.3644051686,2,3.483538156172545,16.843135144477557,0
IT,102077.86686060697,17,2.9857135559237125,33.80526330615425,0
Finance,42162.89884751085,21,3.546288233887069,12.98741472695574,0
Finance,88806.23616602307,23,1.8751268986457368,64.42504882282994,0
Sales,112193.77917459595,10,4.09147559919399,42.054447265065036,0
IT,106340.12661816522,19,2.907127684217381,41.67207764227599,0
HR,83078.33257161149,12,3.7987058251311487,14.275881272805284,0
Sales,74173.43341918034,6,2.286292256432102,39.49686274892447,0
IT,105689.26951577883,18,4.546773577790733,41.04207247099837,0
IT,105659.16706660482,16,4.699350533506742,44.78188986874683,0
IT,59718.974633392136,5,1.4780549260851514,30.49469222521357,0
IT,60815.9218397962,6,4.82766524392399,37.10406661120902,0
HR,48850.57356565424,11,1.382960575410027,56.17486064467335,0
HR,87262.44140127423,2,1.280224675886294,0.9227604668841671,1
Sales,65050.33422224639,23,3.4532025550026098,7.882409051740895,0
IT,117266.64982639074,23,2.1457739294459612,76.45744398127731,0
Sales,74727.35242466803,19,2.814535864113423,48.510377140931844,0
IT,102196.32647560637,7,1.7632746026536399,74.4199099055769,0
Sales,56604.139450800045,8,4.4907624972513185,22.960607380419482,0
HR,84556.49714481222,6,3.872582179728649,28.76989376643472,0
HR,46683.982432856385,22,1.3130768464357425,8.202977429428389,0
IT,37631.45866391661,18,2.1102872152457346,32.86500243345123,0
IT,95422.05247433705,19,4.682021655416016,0.8879754737298473,0
IT,57947.46619223809,22,3.0709527647665906,49.650952602002235,0
HR,76735.17395841784,1,3.969849865896846,12.58866569079232,0
Sales,116563.77975108456,21,3.3025856788558903,67.78341141367487,0
IT,70745.08628047505,15,1.2652016196956368,65.04258735734868,0
Sales,74823.83042916207,14,2.687562958991472,73.29237966457296,0
Sales,39530.34801309062,15,4.22950624421154,43.42827813561307,0
Finance,47023.50886829579,24,3.8619756183102405,57.24306494182428,0
Sales,109475.46509229197,16,3.543350682035534,34.166939698443485,0
Sales,33673.92504682168,21,2.5479164808364425,27.285275948793696,0
Finance,117101.11892268239,18,1.779764733004543,16.245725068269348,0
Finance,104978.14310737237,6,2.6542226577365873,49.14182255253913,0
IT,52875.454237880185,15,4.456267191329661,42.41218281334027,0
IT,39639.78223684378,3,2.0804764991553797,34.56413519332747,0
HR,81818.2014682059,22,1.3720610930967618,56.71769770616467,0
HR,52061.85141079681,20,2.9478421398192625,61.58176937711204,0
IT,92866.26444364752,10,2.7830190592763784,5.077318435370266,0
Sales,66917.57865456419,4,2.8373866731193886,8.580153605916339,0
Sales,108249.62658389747,2,3.717389696617874,7.216595184610837,0
HR,56127.43863627402,8,1.4928033294248828,14.518862092028977,0
Sales,36009.48244451123,24,3.166312615965626,9.190645091928111,0
Finance,37274.32925662292,6,2.4968750752285103,51.88150991741829,0
HR,106265.82980886969,19,4.510279809260508,7.48990326759861,0
HR,49169.21202346537,23,3.672172502267021,4.167687667400424,0
IT,75847.77649504437,18,2.6434385918088275,70.18154505799046,0
HR,105111.7726906142,24,4.170426506695913,67.33772604590979,0
HR,109459.2075501173,23,3.9617766372411123,20.190367671506905,0
HR,44511.299837545994,15,4.0556681095042375,11.852692853889826,0
HR,44497.96376086294,18,1.3825970855215473,27.980788825174805,0
HR,76608.23168934666,13,4.421654628245861,44.94622394180603,0
Sales,49685.20338944849,12,4.684198144145235,22.343727418068518,0
Sales,63578.80606333626,24,4.6421773987776715,7.646988068480436,0
IT,43377.263665152976,15,4.99663496210184,60.795795441304826,0
Finance,66670.26213100334,16,1.146173622511848,60.542943696951426,0
Finance,50314.432524383716,7,4.153462870626951,71.81981668518631,0
IT,51292.942778839766,2,1.3832723170210035,18.335883543182298,1
Sales,118421.5861255056,9,1.6994982499493774,29.52198841982839,0
HR,85932.75382381756,0,1.561165669725157,52.840594825567464,1
IT,109633.13958038019,12,2.5819873286050044,20.38755322197831,0
Sales,48236.07664677517,7,4.4083269720957325,54.226953323615426,0
Finance,78561.6998660619,21,1.7291281378742176,37.13819373887435,0
Finance,61039.60989040109,0,2.3418793506144215,58.75799810488299,1
HR,45125.83248422136,15,3.571663005473996,27.16072023640205,0
Sales,102543.11179043794,17,2.0598566329825014,18.608076099924098,0
HR,44968.41874933989,21,3.087551727187867,77.17480530265154,0
HR,42943.15820428619,16,1.9946920032154876,75.03527926699236,0
Finance,76141.2351535816,1,1.8093275565281344,25.561880535593822,1
HR,92744.76635158045,11,4.4011139709183364,24.360863101642405,0
IT,76866.83088036529,10,2.5519157782797945,12.594331439225224,0
IT,56084.45921443892,21,3.4518027660109785,71.5436188820391,0
Sales,89825.02750916366,13,4.516464914098073,71.49229353208563,0
HR,89235.40272449993,0,2.066965471154072,63.81475162211018,1
IT,70034.98232905832,19,4.408931626350643,40.84094060752976,0
IT,89567.13931508873,0,1.8675924049319157,76.70660622546477,1
Sales,108872.04046815842,15,1.323312714086764,5.615216992483498,0
IT,46823.63392257925,0,4.596263641032122,3.186496963698575,0
Finance,80115.6427432448,23,1.1517921872935712,73.64143405526286,0
Sales,112673.13553570672,19,1.4791954534433671,64.76452608053181,0
Finance,56361.45463925593,18,2.5524627786082283,51.51701713583007,0
Finance,53192.75979407362,0,3.9018580029593535,41.686722910289895,0
Finance,45204.55895062952,17,4.392426244706782,11.76446569980385,0
IT,40573.05741930866,6,2.2293392273240595,60.541138633823564,0
IT,114549.35167201812,2,3.003146836130515,64.87726422536964,0
HR,56015.62084717062,9,1.7337276900935263,7.7781085564158925,0
Finance,41634.717231043105,12,3.274248269040784,59.92143859629893,0
IT,85337.47561022366,4,4.1206107131484115,35.70702510581407,0
HR,69630.4491288659,21,3.169085614388504,48.73158351066509,0
Sales,33202.79680571886,4,2.085471422266294,10.909250876415166,0
Sales,82146.23689329199,11,3.2381770684613445,59.56237044939598,0
IT,32731.72790584101,14,4.877231910089479,34.89564453833363,0
Sales,72321.83513649277,11,2.3116153931278225,5.623282507981164,0
IT,67043.16256006749,10,4.58103704892428,53.58794933000545,0
Sales,37234.16121355828,20,1.3723710617026073,8.731238441804559,0
Sales,65948.24496375385,9,4.011162472589975,50.12754606590403,0
Finance,105557.71687789018,19,1.325432580174445,62.36448994888433,0
IT,83594.41899959682,20,3.1610921194410317,0.7825467629456284,0
Finance,80758.90242130175,0,4.704521627153847,64.82872379345483,0
Sales,40517.0698729992,22,2.3247492339064095,17.350379853907896,0
HR,60660.55705385821,24,4.027044136148062,29.89498753272029,0
Sales,87541.4840014585,12,2.102741629851863,48.58801887513295,0
HR,57389.87373155811,3,3.8669774855974772,56.84314634851519,0
IT,110755.88538319152,6,2.1872592905322343,36.958419639360415,0
HR,60372.53142414223,24,2.365673182905606,57.08965470724,0
Finance,99754.61625887858,21,4.13970086643932,5.3980513335086755,0
HR,50953.229175386055,3,3.437332681403481,56.842826757427424,0
Finance,75869.07248595236,22,2.352692621163459,77.11810545337185,0
HR,76325.46605104645,1,3.7349160503103205,7.09873184656483,0
Finance,78066.46359195434,8,2.881650229224746,51.72429868544347,0
Sales,85272.41991277601,21,3.8235169804756888,24.078342329197547,0
HR,117360.6680114902,9,4.433609297859105,76.51845987270178,0
HR,35915.043699204645,18,4.524516892875592,73.61769965289913,0
Finance,69504.64089500216,23,2.749221202940319,68.90419372925324,0
IT,95421.12561425718,11,3.2203002561384197,78.48131858207007,0
HR,33944.38951051375,18,2.6309304896176227,69.74598741529641,0
IT,41965.799326953136,4,4.4144546631020125,57.31506279736785,0
HR,53704.653435769535,18,1.9359636767864608,40.463356894356515,0
HR,47016.7791432306,11,3.1000250516864467,60.798285879306384,0
IT,107885.86271902535,8,4.9176687202063025,73.03946226308246,0
HR,32633.51490684084,19,3.7179665202560823,23.997724720650062,0
HR,39561.32328519212,16,3.174295140711118,44.725705177977076,0
Sales,63044.192496979034,21,2.9035697591706673,68.82517763923414,0
Sales,54684.27961719489,17,3.2643237898357023,13.378819570326268,0
IT,59176.50692793049,4,1.3754893694700403,26.10386420640765,0
Finance,31758.53280361114,12,3.865456328545469,54.04660709301563,0
IT,56142.10953453678,2,2.2697036584614505,59.53878045921342,1
Sales,104528.09289185567,4,4.639012302341429,15.966757767875484,0
Sales,92425.49288180488,8,1.753595851549751,41.44804327206682,0
HR,83911.46664489729,18,1.6611651649461727,6.5531690494768835,0
HR,117736.81747442421,2,2.374974862421398,69.50639362543681,1
HR,98078.09074907503,24,3.1202549070510885,29.79804670577029,0
IT,61207.918987827026,22,1.920761838508081,13.284451640397323,0
IT,54258.85790161639,11,3.785926822442034,57.56895985852701,0
Finance,89322.8524717253,2,2.5241200871337,18.814633183565157,0
Sales,90842.0963863965,14,3.5636506062617093,57.28365609857691,0
HR,43203.47462303213,6,1.0100495005523649,19.47286243289569,0
Sales,113127.58523397897,7,1.817780440713224,36.395122338156284,0
Finance,97109.80208632437,21,2.3997929675503435,59.13836447458873,0
IT,68166.0908550059,2,4.587102407383545,6.930066324835629,0
HR,41857.51217238125,8,1.4488198774102834,35.88660033974021,0
IT,69413.92099999914,5,4.133291572445069,76.27131348225272,0
IT,94091.58634292008,3,1.0772480843993995,43.859348144234986,0
HR,37534.76817037121,19,3.858857971211776,28.954068675074822,0
Sales,64213.3732888572,16,3.2809619468100197,22.592324141400766,0
IT,97215.9103725743,0,3.222328736095669,24.121939244008708,0
Sales,102967.26534535397,21,2.8655649644663503,75.11474110563783,0
HR,48980.01501649188,18,4.309503870379805,51.187676962177164,0
Sales,93019.85100414178,10,1.3158091862344694,8.44760491338584,0
Finance,82800.83284282652,4,4.1159755001449945,79.80418097100325,0
HR,85001.1462128011,16,2.488243301433858,70.94166764899042,0
Finance,103430.18145758791,13,3.509196755024264,3.334462993115226,0
IT,48546.040606575014,4,2.5309380102724375,9.391348055144553,0
IT,44953.99755613102,10,3.554995433053515,66.15205591271761,0
Finance,34772.29393284231,12,2.962281080152291,37.39293623755309,0
HR,100372.53820415829,1,4.913362369194372,73.40204635771525,0
HR,30625.748556221995,11,2.2062511418930315,24.63726908329381,0
HR,115890.40615265195,7,1.4225494155641907,47.41640439562124,0
Sales,72593.14968213058,24,1.5523559404716418,37.655668030509595,0
Finance,38909.574170774365,23,2.3111625195724232,21.161025081624043,0
IT,56995.85607331437,14,4.817100487655344,40.160943606539384,0
IT,95930.530339414,21,2.6083669528512554,62.133539663307985,0
Finance,73160.74696622079,9,1.0803596854777755,45.33326089897179,0
IT,79639.72646432792,17,1.9618622842686624,47.02982733452363,0
HR,75975.00907961243,10,1.2421291088315876,37.14577305345907,0
HR,96305.8129068537,23,1.376032919964545,51.964816805078854,0
Finance,117503.95303267862,10,2.5179044485347193,71.25021616527647,0
Sales,110608.67124006765,21,3.3995091247293137,68.96608526352247,0
IT,30408.683252703282,10,4.732768874313894,44.051234446614615,0
HR,31688.325176258506,6,3.529506276984404,54.995592103480675,0
Sales,83543.31787291521,2,4.416956720298241,53.46849682087147,0
HR,44843.37808675961,7,2.7781214993825643,71.19978199568087,0
IT,32501.48353927344,21,3.4616108548569837,8.617796689284916,0
IT,32208.019670750175,3,1.945563401171695,50.783734364542596,0
Sales,94257.431772584,4,4.2180204258703515,32.67603098122496,0
Finance,40543.028812160665,0,1.7306982498599406,21.56467848984971,1
HR,97969.43500592426,13,1.6433037815060758,25.50647178909103,0
Finance,68378.45569206955,23,2.832030275246309,27.471474607345527,0
IT,48018.00465973192,12,2.1200781583398474,2.3592223742489438,0
Finance,71903.45285102885,15,4.609415384671967,63.53616428305247,0
Finance,81332.86466126656,17,4.148101022515348,57.5873870093585,0
HR,110370.90708441327,5,2.116935475904399,5.070947005760829,0
Sales,62168.61250955671,3,4.029484016261172,57.87099158513476,0
Sales,59732.66861574944,6,3.7047715865290622,35.34773594095908,0
Finance,98335.78827800493,22,3.9449521924848514,15.409010458261019,0
HR,108586.39200772332,2,4.565386404681764,43.537955340762764,0
Finance,73162.87644535446,16,2.059020601184128,52.90319026116425,0
Finance,118207.54815899975,24,3.3034917863309743,30.11766259309338,0
Finance,64963.03172613133,5,2.7274259350022914,77.54171535171733,0
Sales,52481.690850865416,11,2.2051048819576917,6.4866317324107925,0
Sales,117812.90426277234,20,1.9935486024715128,54.312893909437456,0
Sales,89352.22665556814,21,3.053046635700958,40.251021223085516,0
IT,117115.81401700132,24,3.701862932007067,19.63939733675985,0
Finance,100503.72093362377,18,1.8330198384609706,30.607534947588782,0
Sales,97463.60631854019,24,4.019548871796976,64.5282581306492,0
IT,49662.94226795506,12,4.809558715204645,78.05193775726234,0
Finance,38431.885735358395,12,3.413876954330321,58.66235411996507,0
Sales,97758.70719508882,19,3.3854540605617114,58.05824817522542,0
Sales,38768.72828328631,8,1.4691701208313623,79.05973666957253,0
Finance,98644.88415954854,4,4.367144258929146,42.30188533222212,0
HR,42701.87163710963,0,3.897154838170973,72.0698746117518,0
Finance,103019.26155527838,1,4.02936331534038,64.0696082657267,0
IT,76369.74102209478,13,4.10495390776241,61.67818851432652,0
IT,75909.6852096647,2,3.163363123869668,11.790519268034343,0
HR,101697.14772043201,13,3.9210265340825856,4.742973352452227,0
IT,108353.94562943309,20,4.779374104298254,21.46964457914561,0
Finance,79566.37425211011,10,3.999438245911535,36.34010846536463,0
Sales,79450.49636209718,4,1.5434916626077668,32.58689314306304,0
IT,64600.85126926207,24,2.6739215665214817,34.52304434900894,0
HR,36937.2711101132,17,3.2767197001775568,73.49154705209128,0
Finance,45745.378343581986,9,3.4372744080817705,73.86959932666694,0
IT,70694.672641792,11,4.706998712444981,40.03051416238817,0
HR,98633.84789806503,1,3.07464088792814,27.639262251787287,0
Sales,119680.51735234476,1,4.4576890972883385,54.028892183659934,0
Sales,44277.68092525622,10,3.3432085850860345,16.97705132539049,0
Finance,95193.75569091813,22,1.1275023203126762,49.74244008706098,0
IT,85083.95526421923,3,1.6495906009145038,53.51467423319707,0
IT,114142.1790304103,17,2.5257274138215338,9.693913946138082,0
Finance,96099.0662934339,9,2.9817648797809952,38.986290209862,0
IT,93148.05698099878,16,3.618632114364281,5.280107712174136,0
Sales,39944.28102756995,4,3.5960196523943444,1.2127783279867188,0
Sales,72564.84617978046,6,1.9767405302749408,19.489680669410163,0
IT,116726.28564898079,1,3.5581063636628283,41.66861796383954,0
Sales,108597.74395751652,14,4.641298558814558,49.97634271324898,0
Sales,115274.42665652612,8,2.8762685124303897,44.64389938312233,0
Finance,102060.99537039062,24,1.72170961915005,56.599949925337185,0
Finance,91194.73583039848,17,1.242083393837801,69.4071727464919,0
Finance,80597.19794598463,8,4.734623018833501,29.562784237542008,0
HR,93072.91071574116,0,2.3082681564257825,1.310587331885058,1
Finance,67779.89873171783,1,1.407088525670325,12.572337685331076,1
HR,68594.96414344793,4,1.6868652620784839,37.10659963102867,0
HR,58353.23184508857,9,1.8308894016169464,0.06390948972181398,0
Finance,62249.806683485076,3,2.3978439568462213,63.04390185557996,0
IT,72054.22687241208,8,2.2883737528773254,27.105062621217133,0
Sales,90163.21850322062,5,4.862858647269686,43.31596645231886,0
Finance,44006.43860571438,3,2.319486580859773,78.91692839884243,0
HR,84405.59823423866,15,4.5321622653358435,15.510588401440426,0
Sales,110921.44620316626,8,2.4859378356290214,41.47814843096804,0
Sales,119862.81214596106,7,3.855442077541438,76.65182616272882,0
Sales,38289.85262622102,15,2.7024226195894223,5.0403946115564935,0
Finance,62198.110363735665,7,2.281796330255456,28.610872843101127,0
HR,86515.73031244255,1,2.293740076292976,30.421581220135252,1
HR,44707.42602786087,6,1.0274971921646276,47.58182380859942,0
Sales,57647.64568093209,3,3.023994549090891,13.558673757378932,0
Finance,41498.86848933279,4,3.981814539022658,1.2240120799118959,0
Sales,47840.57796187719,18,2.017193447708687,25.500793644407544,0
IT,61968.18328228852,16,1.6274809410785718,38.91153315587981,0
Finance,86397.50695508794,11,3.867188772028745,49.138517207327155,0
Sales,87410.37770527623,1,4.775976066460929,30.250335673346946,0
Sales,65377.92005051393,13,2.5846603284769887,65.85157128557134,0
Finance,52549.97844724034,9,2.6112582270766582,67.61132819853864,0
IT,68572.13220899474,15,2.969446330621406,55.85009942488001,0
Sales,81274.51418188475,13,2.1278848588616506,59.21627363776719,0
Finance,84071.047455804,20,3.522037130555458,66.27257041779518,0
HR,91215.25821140638,10,1.119318922521206,42.55604638420269,0
